customer_id,customer_name,year,month,num_orders
Nz-18565,Nick Zandusky,2015,8,1
Nz-18565,Nick Zandusky,2016,11,1
Nz-18565,Nick Zandusky,2017,10,1
On-18715,Odella Nelson,2014,12,1
On-18715,Odella Nelson,2016,11,1
Ot-18730,Olvera Toch,2016,6,1
Ot-18730,Olvera Toch,2016,7,1
Ot-18730,Olvera Toch,2017,10,1
Pb-18805,Patrick Bzostek,2017,12,1
Pb-19150,Philip Brown,2015,1,1
Pb-19150,Philip Brown,2016,4,1
Pb-19150,Philip Brown,2017,9,1
Pc-18745,Pamela Coakley,2014,12,1
Pc-18745,Pamela Coakley,2016,11,1
Pc-19000,Pauline Chand,2015,8,1
Pf-19120,Peter Fuller,2015,6,1
Pf-19120,Peter Fuller,2015,9,1
Pf-19165,Philip Fox,2014,9,1
Pf-19165,Philip Fox,2016,6,1
Pf-19165,Philip Fox,2017,6,1
Pf-19225,Phillip Flathmann,2016,11,1
Pf-19225,Phillip Flathmann,2017,9,1
Pg-18820,Patrick Gardner,2016,9,1
Pg-18820,Patrick Gardner,2016,10,1
Pg-18820,Patrick Gardner,2017,9,1
Pg-18895,Paul Gonzalez,2014,5,1
Pg-18895,Paul Gonzalez,2016,4,1
Ph-18790,Patricia Hirasaki,2017,10,1
Pj-19015,Pauline Johnson,2014,4,1
Pj-19015,Pauline Johnson,2015,7,1
Pj-19015,Pauline Johnson,2016,9,1
Pj-19015,Pauline Johnson,2017,5,1
Pk-19075,Pete Kriz,2016,9,2
Pk-19075,Pete Kriz,2016,12,2
Pk-19075,Pete Kriz,2017,9,1
Pl-18925,Paul Lucas,2017,12,1
Pm-18940,Paul Macintyre,2015,1,1
Pm-18940,Paul Macintyre,2016,12,1
Pm-19135,Peter Mcvee,2015,12,1
Pm-19135,Peter Mcvee,2016,10,1
Pn-18775,Parhena Norris,2016,12,1
Pn-18775,Parhena Norris,2017,4,1
Pn-18775,Parhena Norris,2017,11,1
Po-18850,Patrick O'Brill,2015,11,1
Po-18850,Patrick O'Brill,2016,8,1
Po-18850,Patrick O'Brill,2017,7,1
Po-18850,Patrick O'Brill,2017,8,1
Po-18850,Patrick O'Brill,2017,10,1
Po-18865,Patrick O'Donnell,2016,9,1
Po-18865,Patrick O'Donnell,2017,5,1
Po-18865,Patrick O'Donnell,2017,12,1
Po-19180,Philisse Overcash,2015,11,1
Po-19180,Philisse Overcash,2016,9,1
Po-19180,Philisse Overcash,2016,11,1
Po-19195,Phillina Ober,2015,11,1
Pp-18955,Paul Prost,2014,9,2
Pp-18955,Paul Prost,2015,7,1
Pp-18955,Paul Prost,2015,12,1
Pp-18955,Paul Prost,2016,2,1
Pp-18955,Paul Prost,2016,11,1
Pr-18880,Patrick Ryan,2014,9,1
Pr-18880,Patrick Ryan,2015,4,1
Pr-18880,Patrick Ryan,2017,8,1
Ps-18760,Pamela Stobb,2015,5,1
Ps-18760,Pamela Stobb,2016,3,1
Ps-18760,Pamela Stobb,2017,4,1
Ps-18760,Pamela Stobb,2017,9,1
Ps-18970,Paul Stevenson,2014,4,1
Ps-18970,Paul Stevenson,2015,4,1
Ps-18970,Paul Stevenson,2015,5,1
Ps-18970,Paul Stevenson,2017,3,1
Ps-18970,Paul Stevenson,2017,10,1
Ps-19045,Penelope Sewall,2014,12,1
Pt-19090,Pete Takahito,2017,10,1
Pv-18985,Paul Van Hugh,2014,7,1
Pv-18985,Paul Van Hugh,2016,6,1
Pv-18985,Paul Van Hugh,2017,3,1
Pw-19030,Pauline Webber,2014,5,1
Pw-19030,Pauline Webber,2015,2,1
Pw-19030,Pauline Webber,2017,6,1
Pw-19240,Pierre Wener,2014,11,1
Pw-19240,Pierre Wener,2015,4,1
Pw-19240,Pierre Wener,2015,12,1
Qj-19255,Quincy Jones,2015,11,1
Ra-19285,Ralph Arnett,2017,6,1
Ra-19285,Ralph Arnett,2017,12,2
Ra-19885,Ruben Ausman,2014,4,1
Ra-19885,Ruben Ausman,2017,9,1
Ra-19915,Russell Applegate,2015,7,1
Ra-19915,Russell Applegate,2016,9,1
Ra-19915,Russell Applegate,2017,12,1
Ra-19945,Ryan Akin,2014,8,1
Ra-19945,Ryan Akin,2017,10,1
Rb-19330,Randy Bradley,2014,11,1
Rb-19360,Raymond Buch,2016,5,1
Rb-19360,Raymond Buch,2016,7,1
Rb-19435,Richard Bierner,2014,11,1
Rb-19435,Richard Bierner,2015,3,1
Rb-19465,Rick Bensley,2014,9,1
Rb-19465,Rick Bensley,2016,5,1
Rb-19465,Rick Bensley,2016,7,1
Rb-19465,Rick Bensley,2016,8,1
Rb-19465,Rick Bensley,2017,6,1
Rb-19465,Rick Bensley,2017,12,1
Rb-19570,Rob Beeghly,2016,4,1
Rb-19570,Rob Beeghly,2016,9,1
Rb-19645,Robert Barroso,2015,12,1
Rb-19705,Roger Barcio,2015,12,1
Rb-19705,Roger Barcio,2017,9,1
Rb-19795,Ross Baird,2017,11,1
Rc-19825,Roy Collins,2016,1,1
Rc-19825,Roy Collins,2016,6,1
Rc-19960,Ryan Crowe,2014,12,1
Rc-19960,Ryan Crowe,2017,9,1
Rd-19480,Rick Duston,2016,12,1
Rd-19480,Rick Duston,2017,9,1
Rd-19585,Rob Dowd,2015,10,1
Rd-19660,Robert Dilbeck,2015,10,1
Rd-19660,Robert Dilbeck,2016,3,1
Rd-19720,Roger Demir,2014,11,1
Rd-19720,Roger Demir,2016,12,1
Rd-19810,Ross Devincentis,2017,2,1
Rd-19810,Ross Devincentis,2017,10,1
Rd-19900,Ruben Dartt,2014,11,1
Rd-19900,Ruben Dartt,2015,5,1
Rd-19900,Ruben Dartt,2016,9,1
Rd-19930,Russell D'Ascenzo,2014,10,1
Rd-19930,Russell D'Ascenzo,2017,11,1
Re-19450,Richard Eichhorn,2014,6,1
Re-19450,Richard Eichhorn,2015,8,1
Rf-19345,Randy Ferguson,2014,5,1
Rf-19345,Randy Ferguson,2014,12,1
Rf-19345,Randy Ferguson,2015,6,1
Rf-19345,Randy Ferguson,2016,11,1
Rf-19735,Roland Fjeld,2017,7,1
Rf-19735,Roland Fjeld,2017,10,1
Rf-19840,Roy FranzSisch,2016,12,1
Rh-19495,Rick Hansen,2015,7,1
Rh-19510,Rick Huthwaite,2016,9,1
Rh-19600,Rob Haberlin,2015,7,1
Rh-19600,Rob Haberlin,2015,11,1
Rk-19300,Ralph Kennedy,2015,10,1
Rl-19615,Rob Lucas,2015,7,1
Rl-19615,Rob Lucas,2017,4,1
Rl-19615,Rob Lucas,2017,7,1
Rm-19375,Raymond Messe,2016,4,1
Rm-19375,Raymond Messe,2016,7,1
Rm-19675,Robert Marley,2014,11,1
Rm-19750,Roland Murray,2017,3,1
Ro-19780,Rose O'Brian,2016,3,1
Ro-19780,Rose O'Brian,2017,9,1
Ro-19780,Rose O'Brian,2017,11,1
Rp-19270,Rachel Payne,2015,8,1
Rp-19390,Resi PLking,2014,9,1
Rp-19390,Resi PLking,2014,12,2
Rr-19315,Ralph Ritter,2017,12,1
Rr-19525,Rick Reed,2014,9,1
Rr-19525,Rick Reed,2015,12,1
Rs-19420,Ricardo Sperren,2014,8,1
Rs-19420,Ricardo Sperren,2017,1,1
Rs-19420,Ricardo Sperren,2017,7,1
Rs-19765,Roland Schwarz,2015,7,1
Rs-19765,Roland Schwarz,2017,10,1
Rw-19540,Rick Wilson,2015,2,1
Rw-19540,Rick Wilson,2017,5,1
Rw-19540,Rick Wilson,2017,8,1
Rw-19540,Rick Wilson,2017,9,1
Rw-19630,Rob Williams,2016,12,1
Sa-20830,Sue Ann Reed,2015,4,1
Sa-20830,Sue Ann Reed,2015,6,1
Sa-20830,Sue Ann Reed,2016,12,1
Sa-20830,Sue Ann Reed,2017,3,1
Sb-20170,Sarah Bern,2017,6,1
Sb-20185,Sarah Brown,2014,9,1
Sb-20185,Sarah Brown,2017,6,1
Sb-20290,Sean Braxton,2014,9,1
Sc-20020,Sam Craven,2014,6,1
Sc-20020,Sam Craven,2014,11,1
Sc-20050,Sample Company A,2014,3,1
Sc-20050,Sample Company A,2015,5,1
Sc-20050,Sample Company A,2016,11,1
Sc-20050,Sample Company A,2017,11,1
Sc-20095,Sanjit Chand,2014,2,1
Sc-20095,Sanjit Chand,2014,11,1
Sc-20095,Sanjit Chand,2015,11,1
Sc-20095,Sanjit Chand,2016,5,1
Sc-20095,Sanjit Chand,2016,7,1
Sc-20230,Scot Coram,2016,8,1
Sc-20260,Scott Cohen,2014,4,1
Sc-20260,Scott Cohen,2014,9,1
Sc-20260,Scott Cohen,2015,8,1
Sc-20305,Sean Christensen,2014,12,1
Sc-20305,Sean Christensen,2015,1,1
Sc-20305,Sean Christensen,2016,12,1
Sc-20305,Sean Christensen,2017,12,1
Sc-20380,Shahid Collister,2014,3,1
Sc-20380,Shahid Collister,2015,8,1
Sc-20380,Shahid Collister,2017,5,1
Sc-20380,Shahid Collister,2017,11,1
Sc-20440,Shaun Chance,2015,9,1
Sc-20575,Sonia Cooley,2014,6,1
Sc-20680,Steve Carroll,2016,11,1
Sc-20695,Steve Chapman,2016,9,1
Sc-20725,Steven Cartwright,2014,6,1
Sc-20725,Steven Cartwright,2014,11,1
Sc-20725,Steven Cartwright,2015,6,1
Sc-20725,Steven Cartwright,2016,6,1
Sc-20725,Steven Cartwright,2017,1,1
Sc-20770,Stewart Carmichael,2015,6,1
Sc-20770,Stewart Carmichael,2016,3,1
Sc-20770,Stewart Carmichael,2017,11,1
Sc-20845,Sung Chung,2017,8,1
Sd-20485,Shirley Daniels,2014,1,1
Sd-20485,Shirley Daniels,2014,4,1
Sd-20485,Shirley Daniels,2014,10,1
Sd-20485,Shirley Daniels,2017,6,1
Se-20110,Sanjit Engle,2016,2,1
Se-20110,Sanjit Engle,2016,9,1
Sf-20065,Sandra Flanagan,2014,9,1
Sf-20065,Sandra Flanagan,2015,8,1
Sf-20065,Sandra Flanagan,2017,7,1
Sf-20200,Sarah Foster,2017,8,1
Sf-20200,Sarah Foster,2017,11,1
Sf-20965,Sylvia Foulston,2015,9,1
Sf-20965,Sylvia Foulston,2015,11,1
Sf-20965,Sylvia Foulston,2016,10,1
Sg-20080,Sandra Glassco,2015,10,1
Sg-20470,Sheri Gordon,2014,7,1
Sg-20470,Sheri Gordon,2015,5,1
Sg-20470,Sheri Gordon,2015,6,1
Sg-20470,Sheri Gordon,2017,6,1
Sg-20605,Speros Goranitis,2015,12,1
Sh-19975,Sally Hughsby,2014,12,1
Sh-19975,Sally Hughsby,2015,9,1
Sh-19975,Sally Hughsby,2016,7,1
Sh-19975,Sally Hughsby,2016,9,1
Sh-19975,Sally Hughsby,2017,12,1
Sh-20395,Shahid Hopkins,2014,11,1
Sh-20635,Stefanie Holloman,2014,12,1
Sh-20635,Stefanie Holloman,2015,11,1
Sj-20125,Sanjit Jacobs,2016,9,1
Sj-20125,Sanjit Jacobs,2017,4,1
Sj-20125,Sanjit Jacobs,2017,9,2
Sj-20215,Sarah Jordon,2015,2,1
Sj-20215,Sarah Jordon,2015,7,1
Sj-20215,Sarah Jordon,2017,4,1
Sj-20215,Sarah Jordon,2017,12,1
Sj-20500,Shirley Jackson,2016,12,1
Sl-20155,Sara Luxemburg,2015,3,1
Sl-20155,Sara Luxemburg,2017,10,1
Sm-20005,Sally Matthias,2016,11,1
Sm-20320,Sean Miller,2014,3,1
Sm-20320,Sean Miller,2017,7,1
Sm-20905,Susan Mackendrick,2016,5,1
Sm-20950,Suzanne Mcnair,2014,9,1
Sm-20950,Suzanne Mcnair,2014,12,1
Sm-20950,Suzanne Mcnair,2016,9,1
Sm-20950,Suzanne Mcnair,2017,12,1
Sn-20560,Skye Norling,2015,6,1
Sn-20560,Skye Norling,2015,9,1
Sn-20710,Steve Nguyen,2015,12,1
Sn-20710,Steve Nguyen,2016,11,1
Sn-20710,Steve Nguyen,2017,10,1
So-20335,Sean O'Donnell,2015,10,1
So-20335,Sean O'Donnell,2015,12,1
So-20335,Sean O'Donnell,2017,4,1
So-20335,Sean O'Donnell,2017,9,1
So-20335,Sean O'Donnell,2017,12,1
Sp-20545,Sibella Parks,2016,3,1
Sp-20545,Sibella Parks,2016,10,1
Sp-20620,Stefania Perrino,2015,9,1
Sp-20620,Stefania Perrino,2016,12,1
Sp-20620,Stefania Perrino,2017,9,1
Sp-20620,Stefania Perrino,2017,11,1
Sp-20650,Stephanie Phelps,2016,11,1
Sp-20860,Sung Pak,2014,12,1
Sp-20860,Sung Pak,2015,8,1
Sp-20860,Sung Pak,2015,9,1
Sp-20860,Sung Pak,2015,12,1
Sp-20860,Sung Pak,2016,11,1
Sp-20920,Susan Pistek,2016,11,1
Sp-20920,Susan Pistek,2017,3,1
Sr-20425,Sharelle Roach,2014,6,1
Sr-20425,Sharelle Roach,2017,11,1
Sr-20425,Sharelle Roach,2017,12,1
Sr-20740,Steven Roelle,2015,1,1
Ss-20140,Saphhira Shifley,2014,11,1
Ss-20140,Saphhira Shifley,2016,12,1
Ss-20140,Saphhira Shifley,2017,4,1
Ss-20140,Saphhira Shifley,2017,9,1
Ss-20410,Shahid Shariari,2014,5,1
Ss-20410,Shahid Shariari,2014,11,1
Ss-20410,Shahid Shariari,2015,11,1
Ss-20515,Shirley Schmidt,2015,7,1
Ss-20875,Sung Shariari,2014,12,1
Ss-20875,Sung Shariari,2015,11,1
St-20530,Shui Tom,2014,7,1
Su-20665,Stephanie Ulpright,2017,3,1
Su-20665,Stephanie Ulpright,2017,9,1
Sv-20365,Seth Vernon,2014,1,1
Sv-20365,Seth Vernon,2014,4,1
Sv-20365,Seth Vernon,2015,1,1
Sv-20365,Seth Vernon,2016,6,1
Sv-20365,Seth Vernon,2016,9,1
Sv-20365,Seth Vernon,2017,7,1
Sv-20365,Seth Vernon,2017,8,2
Sv-20365,Seth Vernon,2017,9,1
Sv-20785,Stewart Visinsky,2015,5,1
Sv-20785,Stewart Visinsky,2015,10,1
Sv-20785,Stewart Visinsky,2015,11,1
Sv-20785,Stewart Visinsky,2016,5,1
Sv-20815,Stuart Van,2015,9,1
Sv-20935,Susan Vittorini,2016,3,1
Sv-20935,Susan Vittorini,2017,12,1
Sw-20245,Scot Wooten,2015,11,1
Sw-20245,Scot Wooten,2017,2,1
Sw-20245,Scot Wooten,2017,10,1
Sw-20275,Scott Williamson,2017,11,1
Sw-20455,Shaun Weien,2015,9,1
Sw-20455,Shaun Weien,2017,7,2
Sw-20755,Steven Ward,2016,7,1
Sz-20035,Sam Zeldin,2014,9,1
Sz-20035,Sam Zeldin,2015,12,1
Sz-20035,Sam Zeldin,2017,7,2
Ta-21385,Tom Ashbrook,2014,9,1
Ta-21385,Tom Ashbrook,2016,9,1
Tb-21055,Ted Butterfield,2016,6,1
Tb-21055,Ted Butterfield,2016,8,1
Tb-21175,Thomas Boland,2017,11,1
Tb-21190,Thomas Brumley,2014,12,1
Tb-21190,Thomas Brumley,2017,11,1
Tb-21250,Tim Brockman,2016,1,1
Tb-21280,Toby Braunhardt,2016,5,1
Tb-21355,Todd Boyes,2016,11,1
Tb-21355,Todd Boyes,2017,5,1
Tb-21400,Tom Boeckenhauer,2014,1,1
Tb-21400,Tom Boeckenhauer,2014,9,1
Tb-21400,Tom Boeckenhauer,2017,6,1
Tb-21520,Tracy Blumstein,2014,10,1
Tb-21520,Tracy Blumstein,2015,9,1
Tb-21520,Tracy Blumstein,2016,2,1
Tb-21595,Troy Blackwell,2014,2,1
Tb-21595,Troy Blackwell,2016,3,1
Tb-21595,Troy Blackwell,2016,12,1
Tb-21595,Troy Blackwell,2017,3,1
Tb-21625,Trudy Brown,2015,10,1
Tb-21625,Trudy Brown,2015,12,1
Tb-21625,Trudy Brown,2017,5,1
Tb-21625,Trudy Brown,2017,11,1
Tc-21145,Theresa Coyne,2017,9,1
Tc-21295,Toby Carlisle,2014,10,1
Tc-21295,Toby Carlisle,2017,7,1
Tc-21475,Tony Chapman,2015,11,1
Tc-21475,Tony Chapman,2016,8,1
Tc-21475,Tony Chapman,2017,4,1
Tc-21535,Tracy Collins,2015,6,1
Tc-21535,Tracy Collins,2015,9,1
Td-20995,Tamara Dahlen,2016,1,1
Td-20995,Tamara Dahlen,2017,11,1
Tg-21310,Toby Gnade,2015,7,1
Tg-21640,Trudy Glocke,2014,3,1
Tg-21640,Trudy Glocke,2015,6,1
Tg-21640,Trudy Glocke,2017,9,1
Th-21100,Thea Hendricks,2014,9,1
Th-21100,Thea Hendricks,2014,11,1
Th-21115,Thea Hudgings,2016,4,1
Th-21115,Thea Hudgings,2017,11,1
Th-21235,Tiffany House,2014,12,1
Th-21235,Tiffany House,2017,5,1
Th-21550,Tracy Hopkins,2015,7,1
Th-21550,Tracy Hopkins,2015,9,1
Th-21550,Tracy Hopkins,2017,8,1
Tm-21010,Tamara Manning,2015,5,1
Tm-21010,Tamara Manning,2017,1,1
Tm-21490,Tony Molinari,2017,7,1
Tm-21490,Tony Molinari,2017,8,1
Tn-21040,Tanja Norvell,2014,10,1
Tn-21040,Tanja Norvell,2016,4,1
Tp-21130,Theone Pippenger,2017,12,1
Tp-21415,Tom Prescott,2015,11,1
Tp-21415,Tom Prescott,2016,8,1
Tp-21415,Tom Prescott,2017,2,1
Tp-21415,Tom Prescott,2017,8,1
Tp-21565,Tracy Poddar,2016,10,1
Tp-21565,Tracy Poddar,2016,11,1
Tr-21325,Toby Ritter,2014,12,1
Tr-21325,Toby Ritter,2016,9,1
Ts-21160,Theresa Swint,2015,4,1
Ts-21160,Theresa Swint,2016,3,1
Ts-21160,Theresa Swint,2016,6,1
Ts-21160,Theresa Swint,2016,8,1
Ts-21205,Thomas Seio,2014,6,1
Ts-21205,Thomas Seio,2014,9,1
Ts-21205,Thomas Seio,2017,6,1
Ts-21340,Toby Swindell,2014,1,1
Ts-21340,Toby Swindell,2017,5,1
Ts-21370,Todd Sumrall,2014,10,1
Ts-21370,Todd Sumrall,2015,7,1
Ts-21370,Todd Sumrall,2017,5,1
Ts-21370,Todd Sumrall,2017,10,1
Ts-21370,Todd Sumrall,2017,11,1
Ts-21430,Tom Stivers,2014,7,1
Ts-21430,Tom Stivers,2014,11,1
Ts-21430,Tom Stivers,2016,11,1
Ts-21505,Tony Sayre,2014,12,1
Ts-21505,Tony Sayre,2017,7,1
Ts-21505,Tony Sayre,2017,12,1
Ts-21610,Troy Staebel,2014,8,1
Ts-21610,Troy Staebel,2017,6,2
Ts-21610,Troy Staebel,2017,10,1
Ts-21655,Trudy Schmidt,2016,12,1
Ts-21655,Trudy Schmidt,2017,1,1
Tt-21070,Ted Trevino,2014,5,1
Tt-21070,Ted Trevino,2017,11,2
Tt-21220,Thomas Thornton,2015,8,1
Tt-21460,Tonja Turnell,2017,3,1
Tt-21460,Tonja Turnell,2017,11,1
Tw-21025,Tamara Willingham,2015,9,1
Tw-21025,Tamara Willingham,2015,12,1
Tw-21025,Tamara Willingham,2017,6,1
Tz-21580,Tracy Zic,2014,11,1
Tz-21580,Tracy Zic,2015,12,1
Vb-21745,Victoria Brennan,2016,10,1
Vd-21670,Valerie Dominguez,2015,2,1
Vd-21670,Valerie Dominguez,2015,11,1
Vf-21715,Vicky Freymann,2014,3,1
Vf-21715,Vicky Freymann,2017,7,1
Vg-21790,Vivek Gonzalez,2014,8,1
Vg-21790,Vivek Gonzalez,2014,11,1
Vg-21790,Vivek Gonzalez,2017,7,1
Vp-21760,Victoria Pisteka,2014,9,1
Vp-21760,Victoria Pisteka,2015,5,1
Vp-21760,Victoria Pisteka,2016,6,1
Vp-21760,Victoria Pisteka,2017,10,1
Vs-21820,Vivek Sundaresam,2014,1,1
Vs-21820,Vivek Sundaresam,2015,5,1
Vs-21820,Vivek Sundaresam,2017,5,1
Vt-21700,Valerie Takahito,2015,4,1
Vw-21775,Victoria Wilson,2014,5,1
Vw-21775,Victoria Wilson,2015,1,1
Vw-21775,Victoria Wilson,2015,9,1
Vw-21775,Victoria Wilson,2016,10,1
Wb-21850,William Brown,2014,11,1
Wb-21850,William Brown,2014,12,1
Wb-21850,William Brown,2016,10,1
Wb-21850,William Brown,2016,12,1
Wb-21850,William Brown,2017,12,1
Xp-21865,Xylona Preis,2014,1,1
Xp-21865,Xylona Preis,2014,9,1
Xp-21865,Xylona Preis,2016,8,1
Yc-21895,Yoseph Carroll,2014,11,1
Ys-21880,Yana Sorensen,2015,7,1
Ys-21880,Yana Sorensen,2017,4,1
Ys-21880,Yana Sorensen,2017,8,1
Zc-21910,Zuschuss Carroll,2014,10,1
Zc-21910,Zuschuss Carroll,2014,12,1
Zc-21910,Zuschuss Carroll,2015,4,2
Zc-21910,Zuschuss Carroll,2015,9,1
Zc-21910,Zuschuss Carroll,2016,3,1
Zc-21910,Zuschuss Carroll,2016,4,1
Zc-21910,Zuschuss Carroll,2017,11,1
Zd-21925,Zuschuss Donatelli,2016,4,1
Zd-21925,Zuschuss Donatelli,2016,5,1
